trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	block_ID	response_hand	phase_length	last_frame	reaction_time	key_duration	offset_delay	onset_delay_timing	offset_delay_timing	button_response	onset_abs	duration
15	80.34083529992495	stim	0		4	unambiguous	left	1.0	preferred_right	148.0	190.0							89.96086459991056	0.06668470008298755
15	80.40752000000793	stim	1		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.02754929999355	0.06667099997866899
15	80.4741909999866	stim	2		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.09422029997222	0.06677729997318238
15	80.54096829995979	stim	3		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.1609975999454	0.06703390006441623
15	80.6080022000242	stim	4		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.22803150000982	0.06692419992759824
15	80.6749263999518	stim	5		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.29495569993742	0.06681059999391437
15	80.74173699994572	stim	6		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.36176629993133	0.06667700002435595
15	80.80841399997007	stim	7		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.42844329995569	0.06661990005522966
15	80.8750339000253	stim	8		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.49506320001092	0.06678090000059456
15	80.9418148000259	stim	9		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.56184410001151	0.06706649996340275
15	81.0088812999893	stim	10		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.62891059997492	0.06674040004145354
15	81.07562170003075	stim	11		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.69565100001637	0.06699129997286946
15	81.14261300000362	stim	12		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.76264229998924	0.06684330001007766
15	81.2094563000137	stim	13		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.82948559999932	0.06693369999993593
15	81.27639000001363	stim	14		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.89641929999925	0.06721429992467165
15	81.3436042999383	stim	15		4	unambiguous	left	1.0	preferred_right	148.0	190.0							90.96363359992392	0.06935320002958179
15	81.41295749996789	stim	16		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.0329867999535	0.06655240000691265
15	81.4795098999748	stim	17		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.09953919996042	0.06708229996729642
15	81.5465921999421	stim	18		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.16662149992771	0.06633240007795393
15	81.61292460002005	stim	19		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.23295390000567	0.06668369995895773
15	81.67960829997901	stim	20		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.29963759996463	0.06772699998691678
15	81.74733529996593	stim	21		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.36736459995154	0.06570370006375015
15	81.81303900002968	stim	22		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.4330683000153	0.06650179997086525
15	81.87954080000054	stim	23		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.49957009998616	0.06672559992875904
15	81.9462663999293	stim	24		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.56629569991492	0.06664430000819266
15	82.01291069993749	stim	25		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.63293999992311	0.06661900004837662
15	82.07952969998587	stim	26		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.69955899997149	0.06716269999742508
15	82.1466923999833	stim	27		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.76672169996891	0.06702009995933622
15	82.21371249994263	stim	28		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.83374179992825	0.06725660001393408
15	82.28096909995656	stim	29		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.90099839994218	0.06699429999571294
15	82.34796339995228	stim	30		4	unambiguous	left	1.0	preferred_right	148.0	190.0							91.9679926999379	0.06694879999849945
15	82.41491219995078	stim	31		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.0349414999364	0.0673548000631854
15	82.48226700001396	stim	32		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.10229629999958	0.06709929998032749
15	82.54936629999429	stim	33		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.16939559997991	0.06705469998996705
15	82.61642099998426	stim	34		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.23645029996987	0.06741090002469718
15	82.68383190000895	stim	35		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.30386119999457	0.06672050000634044
15	82.7505524000153	stim	36		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.37058170000091	0.06708780000917614
15	82.81764020002447	stim	37		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.43766950001009	0.0666254999814555
15	82.88426570000593	stim	38		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.50429499999154	0.06685369997285306
15	82.95111939997878	stim	39		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.5711486999644	0.06695659994147718
15	83.01807599992026	stim	40		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.63810529990587	0.06751890003215522
15	83.08559489995241	stim	41		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.70562419993803	0.06713900004979223
15	83.1527339000022	stim	42		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.77276319998782	0.06697459996212274
15	83.21970849996433	stim	43		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.83973779994994	0.06711539998650551
15	83.28682389995083	stim	44		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.90685319993645	0.06690930004697293
15	83.3537331999978	stim	45		4	unambiguous	left	1.0	preferred_right	148.0	190.0							92.97376249998342	0.06709879997652024
15	83.42083199997433	stim	46		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.04086129995994	0.06669100001454353
15	83.48752299998887	stim	47		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.10755229997449	0.06720539997331798
15	83.55472839996219	stim	48		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.1747576999478	0.06688509997911751
15	83.6216134999413	stim	49		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.24164279992692	0.06679569999687374
15	83.68840919993818	stim	50		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.3084384999238	0.06693010008893907
15	83.75533930002712	stim	51		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.37536860001273	0.06666609994135797
15	83.82200539996848	stim	52		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.44203469995409	0.06665769999381155
15	83.88866309996229	stim	53		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.5086923999479	0.06683719996362925
15	83.95550029992592	stim	54		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.57552959991153	0.06702100008260459
15	84.02252130000852	stim	55		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.64255059999414	0.06651569996029139
15	84.08903699996881	stim	56		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.70906629995443	0.06679509999230504
15	84.15583209996112	stim	57		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.77586139994673	0.06661710003390908
15	84.22244919999503	stim	58		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.84247849998064	0.06674759997986257
15	84.28919679997489	stim	59		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.9092260999605	0.06684019998647273
15	84.35603699996136	stim	60		4	unambiguous	left	1.0	preferred_right	148.0	190.0							93.97606629994698	0.06666690006386489
15	84.42270390002523	stim	61		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.04273320001084	0.06664149998687208
15	84.4893454000121	stim	62		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.10937469999772	0.06669639993924648
15	84.55604179995134	stim	63		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.17607109993696	0.08327060006558895
15	84.63931240001693	stim	64		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.25934170000255	0.06669879995752126
15	84.70601119997445	stim	65		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.32604049996007	0.06676610000431538
15	84.77277729997877	stim	66		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.39280659996439	0.06687540002167225
15	84.83965270000044	stim	67		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.45968199998606	0.06731760001275688
15	84.9069703000132	stim	68		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.52699959999882	0.06708840001374483
15	84.97405870002694	stim	69		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.59408800001256	0.06692719995044172
15	85.04098589997739	stim	70		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.661015199963	0.08309800003189594
15	85.12408390000928	stim	71		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.7441131999949	0.06665119994431734
15	85.1907350999536	stim	72		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.81076439993922	0.06671929999720305
15	85.2574543999508	stim	73		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.87748369993642	0.06715690006967634
15	85.32461130002048	stim	74		4	unambiguous	left	1.0	preferred_right	148.0	190.0							94.9446406000061	0.06663259991910309
15	85.39124389993958	stim	75		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.0112731999252	0.06715610006358474
15	85.45840000000317	stim	76		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.07842929998878	0.06668049993459135
15	85.52508049993776	stim	77		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.14510979992338	0.06668610009364784
15	85.5917666000314	stim	78		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.21179590001702	0.06680749997030944
15	85.65857410000172	stim	79		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.27860339998733	0.06667520001064986
15	85.72524930001236	stim	80		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.34527859999798	0.0666573999915272
15	85.79190670000389	stim	81		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.41193599998951	0.06680979998782277
15	85.85871649999171	stim	82		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.47874579997733	0.06767869996838272
15	85.9263951999601	stim	83		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.54642449994572	0.06680829997640103
15	85.9932034999365	stim	84		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.61323279992212	0.06681119999848306
15	86.06001469993498	stim	85		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.6800439999206	0.06966700009070337
15	86.12968170002569	stim	86		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.7497110000113	0.0667120999423787
15	86.19639379996806	stim	87		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.81642309995368	0.06655059999320656
15	86.26294439996127	stim	88		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.88297369994689	0.0665824000025168
15	86.32952679996379	stim	89		4	unambiguous	left	1.0	preferred_right	148.0	190.0							95.9495560999494	0.06669200002215803
15	86.39621879998595	stim	90		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.01624809997156	0.06665950000751764
15	86.46287829999346	stim	91		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.08290759997908	0.06671389995608479
15	86.52959219994955	stim	92		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.14962149993517	0.06659449997823685
15	86.59618669992778	stim	93		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.2162159999134	0.06669450004119426
15	86.66288119996898	stim	94		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.2829104999546	0.06666949996724725
15	86.72955069993623	stim	95		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.34957999992184	0.06672360002994537
15	86.79627429996617	stim	96		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.41630359995179	0.06679970002733171
15	86.8630739999935	stim	97		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.48310329997912	0.06658250000327826
15	86.92965649999678	stim	98		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.5496857999824	0.06654339993838221
15	86.99619989993516	stim	99		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.61622919992078	0.066776700085029
15	87.06297660002019	stim	100		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.68300590000581	0.06667309999465942
15	87.12964970001485	stim	101		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.74967900000047	0.06745929992757738
15	87.19710899994243	stim	102		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.81713829992805	0.06676950003020465
15	87.26387849997263	stim	103		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.88390779995825	0.0672922000521794
15	87.33117070002481	stim	104		4	unambiguous	left	1.0	preferred_right	148.0	190.0							96.95120000001043	0.06706609996035695
15	87.39823679998517	stim	105		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.01826609997079	0.06678310001734644
15	87.46501990000252	stim	106		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.08504919998813	0.0669112999457866
15	87.5319311999483	stim	107		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.15196049993392	0.06708299997262657
15	87.59901419992093	stim	108		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.21904349990655	0.06679320009425282
15	87.66580740001518	stim	109		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.2858367000008	0.0666177999228239
15	87.732425199938	stim	110		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.35245449992362	0.06660110002849251
15	87.7990262999665	stim	111		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.41905559995212	0.06681560003198683
15	87.86584189999849	stim	112		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.4858711999841	0.06659920001402497
15	87.93244110001251	stim	113		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.55247039999813	0.06670899991877377
15	87.99915009993128	stim	114		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.6191793999169	0.06702950003091246
15	88.0661795999622	stim	115		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.68620889994781	0.0666659000562504
15	88.13284550001845	stim	116		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.75287480000407	0.066630799905397
15	88.19947629992384	stim	117		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.81950559990946	0.06715280003845692
15	88.2666290999623	stim	118		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.88665839994792	0.06702580000273883
15	88.33365489996504	stim	119		4	unambiguous	left	1.0	preferred_right	148.0	190.0							97.95368419995066	0.06706889998167753
15	88.40072379994672	stim	120		4	unambiguous	left	1.0	preferred_right	148.0	190.0							98.02075309993234	0.06686810008250177
15	88.46759190002922	stim	121		4	unambiguous	left	1.0	preferred_right	148.0	190.0							98.08762120001484	0.06713069998659194
15	88.53472260001581	stim	122		4	unambiguous	left	1.0	preferred_right	148.0	190.0							98.15475190000143	0.06697599997278303
15	88.6016985999886	stim	123		4	unambiguous	left	1.0	preferred_right	148.0	190.0							98.22172789997421	0.067637600004673
15	88.66933619999327	stim	124		1	unambiguous	left	1.0	preferred_right	148.0	190.0							98.28936549997889	0.10026380000635982
