trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
9	42.996384900063276	stim	51		2	unambiguous	right	preferred	71.0		47.92857950006146	0.03132890001870692
9	43.02771380008198	stim	52		2	unambiguous	right	preferred	71.0		47.95990840008017	0.03558389993850142
9	43.063297700020485	stim	53		2	unambiguous	right	preferred	71.0		47.99549230001867	0.033230400062166154
9	43.09652810008265	stim	54		2	unambiguous	right	preferred	71.0		48.028722700080834	0.034062699996866286
9	43.13059080007952	stim	55		2	unambiguous	right	preferred	71.0		48.0627854000777	0.032501399982720613
9	43.16309220006224	stim	56		2	unambiguous	right	preferred	71.0		48.09528680006042	0.033323299954645336
9	43.19641550001688	stim	57		2	unambiguous	right	preferred	71.0		48.12861010001507	0.03331890003755689
9	43.22973440005444	stim	58		2	unambiguous	right	preferred	71.0		48.16192900005262	0.03334249998442829
9	43.26307690003887	stim	59		2	unambiguous	right	preferred	71.0		48.19527150003705	0.03370799997355789
9	43.296784900012426	stim	60		2	unambiguous	right	preferred	71.0		48.22897950001061	0.03295410005375743
9	43.32973900006618	stim	61		2	unambiguous	right	preferred	71.0		48.26193360006437	0.033332199905999005
9	43.36307119997218	stim	62		2	unambiguous	right	preferred	71.0		48.295265799970366	0.03337740001734346
9	43.396448599989526	stim	63		2	unambiguous	right	preferred	71.0		48.32864319998771	0.03332120005507022
9	43.429769800044596	stim	64		2	unambiguous	right	preferred	71.0		48.36196440004278	0.03334700001869351
9	43.46311680006329	stim	65		2	unambiguous	right	preferred	71.0		48.39531140006147	0.03349199995864183
9	43.49660880002193	stim	66		2	unambiguous	right	preferred	71.0		48.428803400020115	0.03319260000716895
9	43.5298014000291	stim	67		2	unambiguous	right	preferred	71.0		48.461996000027284	0.0338507000124082
9	43.56365210004151	stim	68		2	unambiguous	right	preferred	71.0		48.49584670003969	0.03323970001656562
9	43.596891800058074	stim	69		2	unambiguous	right	preferred	71.0		48.52908640005626	0.03338989999610931
9	43.630281700054184	stim	70		2	unambiguous	right	preferred	71.0		48.56247630005237	0.033283299999311566
10	43.663565000053495	stim	0		2	unambiguous	left	preferred	46.0		48.59575960005168	0.03386640001554042
10	43.697431400069036	stim	1		2	unambiguous	left	preferred	46.0		48.62962600006722	0.033600499969907105
10	43.73103190003894	stim	2		2	unambiguous	left	preferred	46.0		48.663226500037126	0.03318379994016141
10	43.764215699979104	stim	3		2	unambiguous	left	preferred	46.0		48.69641029997729	0.03374840004835278
10	43.79796410002746	stim	4		2	unambiguous	left	preferred	46.0		48.73015870002564	0.03371830005198717
10	43.831682400079444	stim	5		2	unambiguous	left	preferred	46.0		48.76387700007763	0.03411339991725981
10	43.865795799996704	stim	6		2	unambiguous	left	preferred	46.0		48.79799039999489	0.033064500079490244
10	43.898860300076194	stim	7		2	unambiguous	left	preferred	46.0		48.83105490007438	0.03363439999520779
10	43.9324947000714	stim	8		2	unambiguous	left	preferred	46.0		48.864689300069585	0.033729099901393056
10	43.966223799972795	stim	9		2	unambiguous	left	preferred	46.0		48.89841839997098	0.033604800002649426
10	43.999828599975444	stim	10		2	unambiguous	left	preferred	46.0		48.93202319997363	0.033732300042174757
10	44.03356090001762	stim	11		2	unambiguous	left	preferred	46.0		48.9657555000158	0.03342039999552071
10	44.06698130001314	stim	12		2	unambiguous	left	preferred	46.0		48.99917590001132	0.03356969996821135
10	44.10055099998135	stim	13		2	unambiguous	left	preferred	46.0		49.032745599979535	0.03303360007703304
